20120701;000000;153.8200000;160.7800000;144.2300000;150.7500000;725255910
20120801;000000;150.1200000;159.3000000;147.5500000;157.4000000;679186700
20120901;000000;157.2000000;171.0400000;155.0000000;157.7500000;746555670
20121001;000000;157.1700000;161.0000000;144.5200000;144.9000000;731875190
20121101;000000;144.8700000;147.8100000;136.5000000;138.6700000;681466990
20121201;000000;139.4000000;145.8200000;138.3300000;143.7000000;637020530
20130101;000000;146.2000000;149.8500000;141.2700000;142.0900000;493811560
20130201;000000;142.4400000;143.4700000;131.7200000;137.4000000;730844280
20130301;000000;136.7400000;145.9500000;131.9800000;134.0800000;948110180
20130401;000000;133.8800000;134.4800000;118.6400000;124.1500000;984619650
20130501;000000;122.9600000;133.6300000;118.0900000;123.4000000;801005520
20130601;000000;122.6100000;122.9600000;106.5000000;109.1000000;766598590
20130701;000000;109.1200000;134.2500000;107.5100000;128.6100000;876836540
20130801;000000;129.5000000;134.8500000;124.1400000;131.9000000;634323510
20130901;000000;132.2000000;149.7000000;130.0500000;144.1500000;1027153150
20131001;000000;144.0900000;158.6900000;140.9100000;150.4000000;1113539350
20131101;000000;150.4000000;151.7700000;140.8200000;143.1000000;1029192150
20131201;000000;142.9700000;144.0900000;132.3200000;138.7500000;1042594660
20140101;000000;137.5800000;149.9500000;135.4000000;145.1600000;1048487010
20140201;000000;145.4000000;153.8500000;137.0300000;139.2000000;1102205750
20140301;000000;134.8800000;135.5000000;114.0000000;135.5000000;2025582750
20140401;000000;135.8000000;138.4300000;122.7700000;128.7700000;1375940980
20140501;000000;127.9000000;149.1000000;125.1500000;141.7000000;1166893120
20140601;000000;141.9800000;154.2100000;140.7000000;148.9600000;885059690
20140701;000000;148.5200000;153.6600000;130.1000000;132.0000000;1004019100
20140801;000000;131.5000000;137.6900000;122.7900000;131.9500000;850830490
20140901;000000;132.7100000;140.8200000;131.0000000;137.9000000;797339090
20141001;000000;137.4800000;141.5000000;131.4200000;141.5000000;857024260
20141101;000000;140.9600000;147.0000000;140.2600000;142.8600000;691354800
20141201;000000;142.4000000;147.9500000;113.7300000;130.3100000;983131250
20150101;000000;129.6000000;154.4700000;129.1500000;143.8200000;651691500
20150201;000000;144.7200000;166.9400000;137.4300000;152.9500000;918294320
